               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.025667,            0.011066,          0.00011121,             0.67887,             0.67176,             0.67817,             0.37704,            0.043263,           0.0066378,          9.4745e-05,            0.005116,            0.005116,            0.005116
                 150,            0.025582,            0.010862,          0.00011396,             0.68416,             0.66031,             0.66962,             0.39628,            0.043154,           0.0068934,          8.9645e-05,            0.005083,            0.005083,            0.005083
                 151,            0.025399,            0.010694,          0.00010923,             0.72931,             0.62214,             0.67637,             0.39124,            0.042338,           0.0066752,          8.6326e-05,             0.00505,             0.00505,             0.00505
                 152,            0.025004,            0.010974,          0.00010355,             0.73628,             0.64122,             0.68152,             0.39928,            0.042578,           0.0066235,           8.527e-05,            0.005017,            0.005017,            0.005017
                 153,            0.025146,            0.010709,          9.9047e-05,             0.69432,             0.65649,             0.68835,             0.39957,            0.042888,           0.0066676,          8.1467e-05,            0.004984,            0.004984,            0.004984
                 154,            0.025238,            0.010836,          9.9094e-05,             0.75348,             0.62997,             0.70933,             0.41495,            0.042129,           0.0067079,          8.2251e-05,            0.004951,            0.004951,            0.004951
                 155,            0.025056,            0.010499,          0.00010144,             0.75037,              0.6374,             0.68673,             0.40346,             0.04281,           0.0066673,          8.4061e-05,            0.004918,            0.004918,            0.004918
                 156,            0.024975,            0.010697,          0.00011185,             0.75423,             0.62214,             0.68211,              0.3946,            0.042947,           0.0066697,          8.6871e-05,            0.004885,            0.004885,            0.004885
                 157,            0.024253,            0.010695,          0.00010488,             0.76499,              0.6374,             0.69147,             0.39162,            0.042562,           0.0069436,          8.3357e-05,            0.004852,            0.004852,            0.004852
                 158,            0.024577,            0.010557,          0.00010136,             0.76988,             0.61295,             0.67711,             0.39454,            0.042927,           0.0068627,          8.3568e-05,            0.004819,            0.004819,            0.004819
                 159,            0.024822,            0.010517,          9.7335e-05,             0.69643,             0.62595,             0.64691,             0.36558,            0.043251,           0.0069017,          8.2432e-05,            0.004786,            0.004786,            0.004786
                 160,            0.024731,            0.010547,          9.8675e-05,             0.70531,             0.63947,             0.67358,             0.38725,            0.043131,           0.0068587,          7.7471e-05,            0.004753,            0.004753,            0.004753
                 161,            0.025027,             0.01088,          0.00010195,              0.7117,             0.63128,             0.68612,             0.38637,            0.042838,           0.0067954,          7.9413e-05,             0.00472,             0.00472,             0.00472
                 162,            0.024252,            0.010758,          9.9904e-05,             0.74407,             0.64504,             0.68403,             0.38501,            0.042295,           0.0066412,          7.8844e-05,            0.004687,            0.004687,            0.004687
                 163,            0.024227,            0.010228,          9.8273e-05,             0.67682,             0.68321,             0.67169,             0.38466,            0.042345,           0.0067518,          7.6757e-05,            0.004654,            0.004654,            0.004654
                 164,            0.024523,            0.010613,          9.7259e-05,             0.69212,             0.66031,             0.66532,              0.3881,            0.042968,            0.006909,          7.5337e-05,            0.004621,            0.004621,            0.004621
                 165,            0.024436,            0.010562,          9.5162e-05,             0.71233,             0.64122,             0.68254,             0.39447,            0.043138,           0.0066126,           7.509e-05,            0.004588,            0.004588,            0.004588
                 166,            0.024609,            0.010523,          0.00010557,             0.70863,             0.66794,             0.67288,             0.37085,            0.043646,           0.0067966,          8.3557e-05,            0.004555,            0.004555,            0.004555
                 167,            0.023683,             0.01033,          0.00010658,             0.70921,             0.59576,              0.6541,             0.36528,            0.043479,            0.006711,          8.2629e-05,            0.004522,            0.004522,            0.004522
                 168,            0.024302,            0.010595,          0.00010069,             0.74371,             0.65346,              0.7025,             0.39657,            0.042634,           0.0067693,          8.0177e-05,            0.004489,            0.004489,            0.004489
                 169,            0.023993,            0.010238,          0.00010192,             0.75447,             0.66794,             0.70709,             0.40566,             0.04323,           0.0066582,          7.7623e-05,            0.004456,            0.004456,            0.004456
                 170,            0.023992,            0.010128,          0.00010214,             0.73739,             0.67519,             0.71473,             0.41466,            0.041911,           0.0064371,           8.294e-05,            0.004423,            0.004423,            0.004423
                 171,            0.023891,            0.010212,          9.6619e-05,             0.68623,             0.69284,             0.68464,             0.38735,            0.043572,            0.006711,          7.9683e-05,             0.00439,             0.00439,             0.00439
                 172,            0.023713,            0.010082,          0.00010121,             0.70759,             0.69847,             0.70897,             0.40342,            0.042886,           0.0066679,          7.5963e-05,            0.004357,            0.004357,            0.004357
                 173,            0.024241,            0.010503,           9.469e-05,             0.78121,              0.6374,              0.7051,              0.4038,            0.043065,             0.00665,          7.8654e-05,            0.004324,            0.004324,            0.004324
                 174,            0.023701,            0.010471,          9.9785e-05,             0.78592,             0.60252,             0.67533,             0.38144,            0.043576,            0.006836,          7.9991e-05,            0.004291,            0.004291,            0.004291
                 175,            0.023443,            0.010046,          9.5134e-05,             0.70975,             0.66031,             0.68098,             0.39122,            0.042394,            0.006865,          7.5563e-05,            0.004258,            0.004258,            0.004258
                 176,            0.023197,            0.010464,          8.7217e-05,             0.72459,             0.62977,             0.68394,             0.40839,            0.043203,           0.0068357,          7.2535e-05,            0.004225,            0.004225,            0.004225
                 177,            0.023617,            0.010383,          9.3945e-05,             0.75193,             0.63631,             0.68596,             0.40387,            0.043014,           0.0067621,          7.5988e-05,            0.004192,            0.004192,            0.004192
                 178,            0.023554,            0.010109,          9.3296e-05,             0.75652,             0.62854,             0.67532,             0.40725,            0.043448,           0.0067848,          7.5316e-05,            0.004159,            0.004159,            0.004159
                 179,            0.023202,            0.010065,           8.506e-05,             0.67269,             0.68702,             0.67674,              0.3935,            0.043642,           0.0068295,          7.2582e-05,            0.004126,            0.004126,            0.004126
                 180,            0.023315,            0.010167,          9.2418e-05,             0.73143,             0.65486,               0.675,              0.3785,            0.043578,           0.0069965,          7.5874e-05,            0.004093,            0.004093,            0.004093
                 181,            0.023327,            0.010569,          9.2768e-05,             0.77335,             0.64885,             0.69292,             0.40352,            0.042859,           0.0068775,          7.3408e-05,             0.00406,             0.00406,             0.00406
                 182,            0.023381,            0.010299,          8.8521e-05,             0.74725,             0.61832,             0.68009,             0.40457,            0.042568,             0.00688,          7.3279e-05,            0.004027,            0.004027,            0.004027
                 183,            0.023274,           0.0099631,          8.6865e-05,             0.71902,             0.62977,             0.66069,              0.3822,            0.043242,           0.0070271,           7.145e-05,            0.003994,            0.003994,            0.003994
                 184,            0.022709,           0.0099589,           9.304e-05,             0.75183,             0.64504,             0.67606,             0.39141,            0.043552,           0.0070241,           7.116e-05,            0.003961,            0.003961,            0.003961
                 185,            0.022992,              0.0102,          8.4881e-05,             0.78035,             0.60305,              0.6874,             0.40187,            0.042647,           0.0068683,          7.2979e-05,            0.003928,            0.003928,            0.003928
                 186,            0.022772,             0.01013,            8.77e-05,             0.74708,             0.62977,             0.68818,             0.39767,            0.042629,           0.0068808,          7.0997e-05,            0.003895,            0.003895,            0.003895
                 187,            0.022498,           0.0096593,          8.6489e-05,             0.71908,             0.66412,             0.68193,             0.39454,            0.043378,           0.0069478,          7.0467e-05,            0.003862,            0.003862,            0.003862
                 188,            0.022807,            0.010187,          8.6843e-05,             0.73723,             0.64885,             0.67097,             0.38845,            0.042959,           0.0071168,          7.1359e-05,            0.003829,            0.003829,            0.003829
                 189,            0.022145,           0.0099358,          8.4097e-05,             0.72899,             0.64682,             0.68167,             0.38901,             0.04277,           0.0070422,           6.961e-05,            0.003796,            0.003796,            0.003796
                 190,            0.023217,            0.010109,          8.4683e-05,             0.67201,             0.68702,             0.67377,              0.3883,            0.042563,           0.0069431,          7.0028e-05,            0.003763,            0.003763,            0.003763
                 191,            0.022817,           0.0098935,          8.1004e-05,             0.73444,             0.69084,             0.69936,             0.41759,            0.041534,           0.0066896,          6.9821e-05,             0.00373,             0.00373,             0.00373
                 192,            0.022326,            0.010036,          8.3915e-05,             0.73976,             0.68354,             0.70343,             0.40882,            0.042035,           0.0066934,          7.2011e-05,            0.003697,            0.003697,            0.003697
                 193,            0.022521,           0.0097892,          8.1518e-05,             0.76701,             0.61571,             0.68177,              0.3907,            0.043069,           0.0068749,          6.9844e-05,            0.003664,            0.003664,            0.003664
                 194,             0.02236,           0.0096461,          8.1904e-05,              0.7435,             0.61832,             0.66026,             0.38262,            0.042757,           0.0072708,          6.8492e-05,            0.003631,            0.003631,            0.003631
                 195,            0.021938,           0.0097809,          7.7323e-05,             0.73623,              0.6605,             0.69615,             0.39762,            0.042351,            0.007194,          6.6563e-05,            0.003598,            0.003598,            0.003598
                 196,            0.022412,           0.0097544,          8.1276e-05,             0.74944,             0.66794,             0.67465,             0.39086,            0.042661,            0.007149,          6.9214e-05,            0.003565,            0.003565,            0.003565
                 197,            0.022415,           0.0098335,          7.7422e-05,             0.74233,             0.67075,             0.68513,             0.40008,            0.042081,           0.0070506,          6.6142e-05,            0.003532,            0.003532,            0.003532
                 198,            0.022153,           0.0099608,          7.4594e-05,             0.76203,             0.69084,             0.70649,             0.40551,            0.041671,           0.0069978,          6.3734e-05,            0.003499,            0.003499,            0.003499
                 199,            0.021982,            0.009936,          7.4215e-05,             0.69459,             0.69847,             0.68564,             0.41138,            0.041307,           0.0069795,          6.3056e-05,            0.003466,            0.003466,            0.003466
                 200,            0.021473,           0.0095359,          7.4143e-05,             0.77339,             0.64885,             0.69645,             0.40105,            0.041877,           0.0069324,          6.3518e-05,            0.003433,            0.003433,            0.003433
                 201,            0.021997,           0.0097128,          7.3899e-05,             0.73877,             0.69084,             0.70504,             0.41453,            0.041528,           0.0068093,           6.161e-05,              0.0034,              0.0034,              0.0034
                 202,            0.022108,           0.0095645,          6.7122e-05,             0.76961,             0.65267,             0.69908,             0.41032,            0.041961,           0.0070349,          5.9708e-05,            0.003367,            0.003367,            0.003367
                 203,            0.021271,            0.009326,          6.9226e-05,             0.71763,             0.67901,             0.69987,             0.40471,            0.041916,           0.0069653,          6.0213e-05,            0.003334,            0.003334,            0.003334
                 204,            0.021834,           0.0096479,          6.7868e-05,             0.77002,             0.65267,             0.69761,             0.41083,            0.042449,           0.0067428,          5.9825e-05,            0.003301,            0.003301,            0.003301
                 205,            0.022044,           0.0095515,          6.8408e-05,             0.73635,             0.65649,             0.68846,             0.40653,            0.042728,           0.0069604,           5.919e-05,            0.003268,            0.003268,            0.003268
                 206,            0.021976,            0.009614,          7.0438e-05,             0.67046,             0.68321,              0.6812,             0.39095,            0.042662,           0.0071583,          5.8904e-05,            0.003235,            0.003235,            0.003235
                 207,            0.022237,           0.0092566,          7.0366e-05,             0.75305,             0.66031,             0.68331,             0.38794,            0.043037,            0.007253,           5.902e-05,            0.003202,            0.003202,            0.003202
                 208,            0.021952,           0.0095861,           6.936e-05,              0.7401,             0.66299,             0.67853,             0.39742,            0.042731,           0.0071641,          5.8755e-05,            0.003169,            0.003169,            0.003169
                 209,            0.021885,           0.0095082,          6.7216e-05,             0.75953,             0.65649,              0.6996,             0.40508,            0.042433,           0.0070633,          5.6336e-05,            0.003136,            0.003136,            0.003136
                 210,            0.021094,           0.0094539,          6.8799e-05,             0.75431,             0.64885,             0.69603,             0.40437,            0.042465,           0.0070884,          5.7126e-05,            0.003103,            0.003103,            0.003103
                 211,            0.021083,           0.0096472,          6.7197e-05,             0.70495,             0.67176,             0.69065,             0.41389,            0.042097,           0.0070479,          5.6262e-05,             0.00307,             0.00307,             0.00307
                 212,            0.021335,           0.0093878,          6.8459e-05,             0.72236,             0.65541,             0.69321,             0.40578,            0.042286,           0.0070281,          5.7993e-05,            0.003037,            0.003037,            0.003037
                 213,            0.021396,           0.0099204,          6.6372e-05,             0.74868,              0.6481,             0.69052,             0.40037,              0.0423,           0.0070835,          5.7047e-05,            0.003004,            0.003004,            0.003004
                 214,            0.021123,           0.0093564,          6.4865e-05,             0.71069,             0.65632,              0.6689,             0.39822,            0.042379,           0.0072354,          5.6377e-05,            0.002971,            0.002971,            0.002971
                 215,            0.021069,           0.0095673,          6.3459e-05,              0.7462,              0.6172,             0.68096,             0.40276,            0.042653,           0.0071011,          5.5167e-05,            0.002938,            0.002938,            0.002938
                 216,            0.021214,           0.0092208,          6.4197e-05,             0.75127,             0.66031,             0.69268,             0.40344,            0.042858,            0.006895,          5.4853e-05,            0.002905,            0.002905,            0.002905
                 217,            0.020705,            0.009127,          6.1657e-05,             0.79706,              0.6145,             0.68627,             0.40672,            0.042615,           0.0069448,          5.4048e-05,            0.002872,            0.002872,            0.002872
                 218,            0.021322,           0.0093763,          6.1143e-05,             0.73754,             0.65267,             0.70592,             0.40995,            0.042302,           0.0070856,          5.2918e-05,            0.002839,            0.002839,            0.002839
                 219,            0.020674,           0.0091575,          6.1545e-05,             0.69063,             0.68165,             0.68822,             0.40699,            0.042183,           0.0071385,           5.415e-05,            0.002806,            0.002806,            0.002806
                 220,            0.020912,           0.0091626,           5.934e-05,             0.76644,             0.64504,             0.69394,             0.41527,            0.042434,           0.0071582,          5.2457e-05,            0.002773,            0.002773,            0.002773
                 221,            0.020611,           0.0090844,          6.1198e-05,             0.76705,             0.62977,             0.69662,              0.4289,            0.042115,           0.0070289,          5.3164e-05,             0.00274,             0.00274,             0.00274
                 222,            0.020479,           0.0090869,          6.0751e-05,              0.7783,             0.61832,             0.69683,             0.42002,            0.042233,           0.0070255,          5.3347e-05,            0.002707,            0.002707,            0.002707
                 223,            0.021544,           0.0092932,          5.8382e-05,              0.6799,             0.69084,             0.68433,             0.40804,            0.042383,           0.0072892,          5.3089e-05,            0.002674,            0.002674,            0.002674
                 224,            0.020889,            0.009162,          5.7202e-05,             0.69459,             0.68702,             0.69086,             0.40501,            0.042818,           0.0073397,          5.2693e-05,            0.002641,            0.002641,            0.002641
                 225,            0.020537,           0.0088531,          5.6209e-05,             0.77085,             0.65649,             0.68858,             0.40579,            0.042631,           0.0072413,          5.2724e-05,            0.002608,            0.002608,            0.002608
                 226,            0.020856,           0.0088628,          5.7435e-05,             0.72827,             0.67939,             0.69575,             0.41563,            0.042414,           0.0072431,          5.2529e-05,            0.002575,            0.002575,            0.002575
                 227,            0.020616,           0.0093902,          5.6899e-05,              0.7081,             0.66664,             0.69308,             0.41597,            0.042016,           0.0071469,          5.0994e-05,            0.002542,            0.002542,            0.002542
                 228,            0.020575,           0.0091026,          5.9331e-05,             0.72141,             0.64122,             0.68163,             0.40246,            0.042462,            0.007321,          5.2129e-05,            0.002509,            0.002509,            0.002509
                 229,            0.020227,           0.0090094,          5.7329e-05,             0.72672,             0.67176,             0.67894,              0.4058,            0.043011,           0.0072981,          5.1331e-05,            0.002476,            0.002476,            0.002476
                 230,            0.020594,           0.0090173,          5.5303e-05,              0.7357,             0.65267,             0.69488,             0.40762,            0.043206,           0.0072967,          4.8876e-05,            0.002443,            0.002443,            0.002443
                 231,            0.020031,           0.0088044,          5.4471e-05,             0.77217,             0.64885,             0.69976,             0.41131,            0.042364,           0.0072845,          4.9402e-05,             0.00241,             0.00241,             0.00241
                 232,             0.02038,           0.0090134,          5.4181e-05,             0.77539,             0.67557,             0.70804,             0.40938,            0.042338,           0.0072764,          4.9253e-05,            0.002377,            0.002377,            0.002377
                 233,            0.020116,            0.008884,          5.2194e-05,             0.75713,             0.64504,             0.69095,             0.40616,            0.042493,           0.0075219,          4.9048e-05,            0.002344,            0.002344,            0.002344
                 234,            0.020139,           0.0088083,          5.1159e-05,             0.73962,             0.65267,             0.67561,             0.39934,            0.042687,           0.0074642,          4.7663e-05,            0.002311,            0.002311,            0.002311
                 235,            0.019699,           0.0090055,          4.9541e-05,             0.70454,             0.69172,             0.68196,             0.40648,            0.042517,           0.0072849,          4.6189e-05,            0.002278,            0.002278,            0.002278
                 236,            0.019246,           0.0088839,          5.0948e-05,             0.68795,             0.70611,             0.68193,             0.40246,            0.042661,           0.0072953,          4.6569e-05,            0.002245,            0.002245,            0.002245
                 237,            0.019959,           0.0088658,          5.1595e-05,             0.70212,             0.66794,             0.67888,             0.39696,            0.042778,           0.0072662,          4.6674e-05,            0.002212,            0.002212,            0.002212
                 238,            0.019676,           0.0086023,          5.2173e-05,             0.71591,             0.65404,             0.67404,             0.39621,            0.042868,           0.0072101,          4.6363e-05,            0.002179,            0.002179,            0.002179
                 239,            0.019359,           0.0085453,          4.8307e-05,             0.69343,             0.69067,             0.67371,             0.39566,            0.043258,           0.0073178,          4.4259e-05,            0.002146,            0.002146,            0.002146
                 240,            0.019774,           0.0086804,          4.8047e-05,             0.72734,             0.65649,             0.67648,             0.40087,            0.042854,           0.0073532,          4.4583e-05,            0.002113,            0.002113,            0.002113
                 241,            0.019547,            0.008776,          4.7282e-05,             0.74106,             0.63359,             0.68425,             0.40525,            0.042637,           0.0072811,          4.5047e-05,             0.00208,             0.00208,             0.00208
                 242,            0.019721,           0.0087386,          4.8682e-05,             0.76125,              0.6374,             0.68932,             0.41117,            0.042428,           0.0073394,          4.5562e-05,            0.002047,            0.002047,            0.002047
                 243,            0.019652,           0.0085554,          4.7357e-05,             0.77122,             0.62977,             0.68683,              0.3953,             0.04301,           0.0073197,          4.4983e-05,            0.002014,            0.002014,            0.002014
                 244,             0.01955,           0.0087547,          4.6689e-05,             0.69662,             0.67176,             0.67513,             0.40023,            0.043175,           0.0072636,          4.4477e-05,            0.001981,            0.001981,            0.001981
                 245,            0.019486,           0.0088507,          4.6596e-05,             0.69586,             0.66794,             0.67539,             0.40617,            0.042724,           0.0073098,          4.4422e-05,            0.001948,            0.001948,            0.001948
                 246,            0.019688,           0.0085504,          4.7213e-05,             0.70546,             0.69466,             0.69352,             0.40601,            0.042934,           0.0072925,          4.5182e-05,            0.001915,            0.001915,            0.001915
                 247,            0.019516,           0.0088491,          4.4344e-05,               0.783,             0.63359,             0.68836,             0.40384,            0.043228,           0.0071862,          4.3241e-05,            0.001882,            0.001882,            0.001882
                 248,            0.019731,           0.0090008,          4.3926e-05,             0.74382,             0.64122,             0.67843,             0.40088,            0.043183,           0.0070879,          4.2711e-05,            0.001849,            0.001849,            0.001849
                 249,            0.019076,            0.008544,          4.3763e-05,             0.72712,             0.66412,             0.67875,             0.40759,            0.042774,            0.007178,          4.2447e-05,            0.001816,            0.001816,            0.001816
                 250,            0.018818,           0.0085238,          4.3631e-05,             0.73558,             0.66894,             0.67348,             0.40567,            0.043038,           0.0072585,          4.2143e-05,            0.001783,            0.001783,            0.001783
                 251,            0.019524,           0.0090191,          4.1664e-05,             0.70227,             0.68422,             0.67632,             0.39743,            0.042963,           0.0073916,          4.1669e-05,             0.00175,             0.00175,             0.00175
                 252,            0.019189,           0.0085089,          4.2499e-05,             0.73382,             0.64122,             0.66737,             0.39686,            0.043064,           0.0072755,          4.1883e-05,            0.001717,            0.001717,            0.001717
                 253,            0.019435,           0.0086185,          4.2082e-05,             0.67476,             0.69084,             0.67147,             0.40062,            0.043021,           0.0072627,          4.2049e-05,            0.001684,            0.001684,            0.001684
                 254,             0.01928,           0.0085561,          4.2926e-05,             0.71149,             0.67939,             0.68128,             0.40589,            0.042872,           0.0073879,          4.2716e-05,            0.001651,            0.001651,            0.001651
                 255,            0.018859,            0.008359,          4.1752e-05,             0.77445,             0.63359,             0.68166,             0.40242,            0.042937,           0.0074182,          4.2221e-05,            0.001618,            0.001618,            0.001618
                 256,            0.018524,           0.0085374,          4.0231e-05,             0.77082,             0.64187,             0.68477,             0.40587,            0.042792,            0.007525,          4.0661e-05,            0.001585,            0.001585,            0.001585
                 257,            0.018372,           0.0083678,          3.8342e-05,             0.76479,             0.63292,             0.68399,             0.40513,            0.042815,           0.0074507,          4.0041e-05,            0.001552,            0.001552,            0.001552
                 258,            0.018762,           0.0084325,          3.9456e-05,             0.71663,             0.65637,             0.66893,             0.39894,            0.042887,           0.0074497,          3.9396e-05,            0.001519,            0.001519,            0.001519
                 259,            0.018628,           0.0084914,           3.723e-05,             0.70476,             0.64504,              0.6742,              0.4002,            0.042563,           0.0074474,          3.8465e-05,            0.001486,            0.001486,            0.001486
                 260,            0.018788,           0.0083426,          3.7232e-05,             0.69844,             0.68321,             0.68386,             0.40557,            0.042292,           0.0073137,           3.829e-05,            0.001453,            0.001453,            0.001453
                 261,            0.018759,           0.0083979,          3.7055e-05,             0.74536,             0.64122,             0.67456,             0.40068,            0.042376,           0.0072684,          3.7828e-05,             0.00142,             0.00142,             0.00142
                 262,            0.019066,           0.0083139,          3.7372e-05,             0.75214,             0.64122,             0.68231,             0.40107,            0.042492,           0.0072365,           3.741e-05,            0.001387,            0.001387,            0.001387
                 263,            0.018907,           0.0085509,          3.7694e-05,             0.72649,             0.68702,             0.69009,             0.40527,            0.042542,            0.007452,          3.8015e-05,            0.001354,            0.001354,            0.001354
                 264,            0.018535,           0.0083994,          3.5937e-05,             0.78166,             0.64222,             0.69442,              0.4097,            0.042746,             0.00745,          3.7921e-05,            0.001321,            0.001321,            0.001321
                 265,             0.01861,           0.0081948,          3.6121e-05,             0.72855,             0.68321,             0.68294,             0.40636,            0.042745,           0.0074694,          3.8137e-05,            0.001288,            0.001288,            0.001288
                 266,            0.018464,           0.0083016,          3.5188e-05,             0.72975,             0.67939,             0.68702,             0.40378,            0.042633,           0.0073332,          3.7427e-05,            0.001255,            0.001255,            0.001255
                 267,            0.018453,           0.0082005,          3.4918e-05,             0.71682,             0.66794,             0.68597,             0.40789,            0.042762,           0.0072956,          3.6678e-05,            0.001222,            0.001222,            0.001222
                 268,            0.018205,             0.00807,          3.4693e-05,             0.76496,             0.64596,             0.69265,             0.40712,            0.042629,            0.007334,          3.6508e-05,            0.001189,            0.001189,            0.001189
                 269,            0.018286,            0.008558,          3.4771e-05,             0.74313,             0.65649,             0.68681,             0.40442,              0.0426,           0.0073415,          3.6197e-05,            0.001156,            0.001156,            0.001156
                 270,             0.01822,           0.0085203,          3.4705e-05,             0.76823,             0.64521,             0.68059,             0.39953,            0.042825,           0.0075179,          3.6815e-05,            0.001123,            0.001123,            0.001123
                 271,            0.017591,           0.0080671,          3.2749e-05,             0.75166,             0.67557,             0.67622,             0.39595,            0.043081,            0.007649,          3.6491e-05,             0.00109,             0.00109,             0.00109
                 272,            0.017873,           0.0080168,          3.3493e-05,             0.74306,             0.67939,             0.67428,             0.39113,            0.043114,           0.0075515,          3.6542e-05,            0.001057,            0.001057,            0.001057
                 273,            0.017675,           0.0077972,          3.2666e-05,             0.73261,             0.65267,             0.66689,             0.39532,            0.043018,            0.007528,          3.6073e-05,            0.001024,            0.001024,            0.001024
                 274,            0.018015,           0.0082765,           3.182e-05,             0.74259,             0.66412,              0.6747,             0.40224,            0.042851,           0.0075847,           3.541e-05,            0.000991,            0.000991,            0.000991
                 275,            0.017738,           0.0083123,          3.1219e-05,              0.7509,             0.65649,             0.67836,             0.39512,            0.043168,           0.0076093,          3.5159e-05,            0.000958,            0.000958,            0.000958
                 276,            0.017808,           0.0081943,          3.0859e-05,             0.73102,             0.65267,             0.66984,             0.39169,            0.043227,           0.0076676,          3.5015e-05,            0.000925,            0.000925,            0.000925
                 277,            0.017756,           0.0081617,          3.1225e-05,             0.74083,             0.65463,             0.67259,             0.39461,            0.042655,           0.0076363,          3.4818e-05,            0.000892,            0.000892,            0.000892
                 278,            0.017454,           0.0080232,          3.1388e-05,             0.75172,             0.65649,             0.68219,             0.40001,            0.042438,           0.0076253,          3.4569e-05,            0.000859,            0.000859,            0.000859
                 279,            0.017417,           0.0079964,          3.0362e-05,             0.75321,             0.65234,             0.67922,              0.3971,            0.042773,           0.0076081,          3.4302e-05,            0.000826,            0.000826,            0.000826
                 280,            0.017441,           0.0078707,          3.0392e-05,             0.73545,             0.67176,             0.67988,             0.40073,            0.042849,           0.0075671,           3.426e-05,            0.000793,            0.000793,            0.000793
                 281,            0.017693,           0.0078244,          3.0798e-05,             0.74301,             0.67176,             0.69338,             0.40565,            0.042777,            0.007536,          3.4078e-05,             0.00076,             0.00076,             0.00076
                 282,            0.017188,           0.0079101,          2.9225e-05,             0.73992,             0.66794,             0.68777,             0.40067,            0.042951,           0.0075504,          3.3724e-05,            0.000727,            0.000727,            0.000727
                 283,            0.017571,           0.0079458,          2.8698e-05,             0.73348,             0.66031,             0.68867,             0.40464,            0.043024,           0.0075934,          3.3445e-05,            0.000694,            0.000694,            0.000694
                 284,             0.01695,           0.0076585,          2.8655e-05,             0.72386,             0.66412,             0.67767,             0.39517,            0.043002,           0.0076669,            3.36e-05,            0.000661,            0.000661,            0.000661
                 285,            0.017637,           0.0082832,          2.9013e-05,             0.73635,             0.66794,              0.6766,             0.39835,            0.042891,           0.0076585,          3.3472e-05,            0.000628,            0.000628,            0.000628
                 286,            0.017253,           0.0079491,          2.8282e-05,              0.7351,             0.67176,             0.67454,             0.39752,            0.043027,           0.0076431,           3.317e-05,            0.000595,            0.000595,            0.000595
                 287,             0.01756,           0.0082164,          2.8744e-05,             0.74386,             0.66031,              0.6775,             0.39609,            0.043074,            0.007623,          3.3391e-05,            0.000562,            0.000562,            0.000562
                 288,            0.017365,           0.0077889,          2.8084e-05,              0.7652,             0.65649,             0.68265,             0.39844,            0.042864,           0.0075932,          3.3103e-05,            0.000529,            0.000529,            0.000529
                 289,            0.017444,           0.0080293,          2.8109e-05,             0.78005,             0.64504,             0.68243,             0.40124,            0.042979,            0.007534,          3.2907e-05,            0.000496,            0.000496,            0.000496
                 290,            0.017338,           0.0079462,           2.754e-05,              0.7326,             0.67557,             0.68235,             0.40162,            0.043054,           0.0075703,          3.2419e-05,            0.000463,            0.000463,            0.000463
                 291,            0.017528,            0.007979,          2.7805e-05,             0.73129,             0.69084,             0.68145,              0.4001,            0.042992,           0.0075952,          3.2433e-05,             0.00043,             0.00043,             0.00043
                 292,            0.017149,           0.0079454,          2.7135e-05,              0.7402,             0.68508,             0.68748,             0.40716,             0.04276,           0.0076081,          3.2367e-05,            0.000397,            0.000397,            0.000397
                 293,             0.01713,           0.0080452,          2.7458e-05,             0.75806,              0.6697,             0.68719,             0.40475,            0.042704,           0.0076097,           3.249e-05,            0.000364,            0.000364,            0.000364
                 294,            0.017444,           0.0077521,          2.7797e-05,             0.74144,             0.67176,             0.68254,             0.40355,            0.042847,           0.0076273,          3.2498e-05,            0.000331,            0.000331,            0.000331
                 295,            0.017089,           0.0079067,          2.7013e-05,             0.73643,             0.67176,             0.68258,             0.40505,            0.042884,           0.0076264,          3.2293e-05,            0.000298,            0.000298,            0.000298
                 296,            0.017125,           0.0079285,          2.6522e-05,             0.76475,             0.66031,              0.6822,             0.40603,            0.042902,           0.0076272,          3.1767e-05,            0.000265,            0.000265,            0.000265
                 297,            0.016955,           0.0080359,          2.6754e-05,             0.73786,             0.67939,              0.6822,             0.40257,            0.042979,           0.0076493,           3.157e-05,            0.000232,            0.000232,            0.000232
                 298,            0.016925,           0.0078012,          2.5814e-05,             0.72736,             0.68321,             0.67966,             0.40418,            0.043004,           0.0076686,          3.1601e-05,            0.000199,            0.000199,            0.000199
                 299,            0.017473,           0.0081393,          2.7041e-05,             0.73911,             0.67176,             0.68175,             0.40347,            0.043023,           0.0076524,          3.1666e-05,            0.000166,            0.000166,            0.000166
